date,fieldnum,temp,maxtemp,mintemp,RH,windspeed,maxwind,precipitation,categorical
5/12/18,15,26.1,30.4,23.5,80,1.4,6,0,2
5/13/18,15,26.8,30.4,23.9,76,1.6,6.9,0,2
5/14/18,15,27.3,31.4,23.3,79,1.5,7.5,0,2
5/15/18,15,28.4,33,24.5,79,1.8,9,0,2
5/16/18,15,28.9,33.6,25.6,80,2.1,9.7,0,2
5/17/18,15,28.4,32.1,26,81,2.3,8.3,0,2
5/18/18,15,27.9,31.3,24.4,78,2,8.5,0,2
5/19/18,15,28.1,31.8,23.6,76,1.7,8,0,2
5/20/18,15,29,32.2,26.1,73,1.3,7.5,0,2
5/21/18,15,28.9,33.2,25.8,73,1.1,6.9,0,2
5/22/18,15,29,34.2,25.1,72,1.2,7,0,2
5/23/18,15,28.7,32.7,25.2,74,1.4,8.1,0,2
5/24/18,15,28.8,33.4,24.8,70,1.4,7.1,0,2
5/25/18,15,28.8,32.3,26.2,74,1.9,9,0,2
5/26/18,15,28.6,32.3,25.9,77,2,8.6,0,2
5/27/18,15,28.9,32.5,24.9,76,2.1,10.2,0,2
5/28/18,15,29.4,33.5,25.3,76,2,8.9,0,2
5/29/18,15,29.9,33.3,27.4,76,1.8,8,0,2
5/30/18,15,29.9,33.2,26.8,76,1.9,9.9,0,2
5/31/18,15,29.7,33.5,26.2,75,1.6,7.8,0,2
6/1/18,15,28.7,33.8,24.8,75,1.4,8.1,0,2
6/2/18,15,27.8,34.2,23.7,72,1.2,6.7,0,2
6/3/18,15,28.9,35.3,24.4,71,0.9,7.3,0,2
6/4/18,15,29.6,34.2,25.8,71,1.1,7.3,0,2
6/5/18,15,29.7,34.2,26.3,74,1.7,8.8,0,2
6/6/18,15,29.9,35.7,25.9,70,1.3,8.1,0,2
6/7/18,15,29.4,34.9,26,76,1.1,7.7,0,2
2/19/19,15,23.4,30.1,18,83,1.2,6.1,13.5,0
2/20/19,15,23.4,29.3,20.7,85,1.2,6.8,0,0
2/21/19,15,21.8,27.7,18.1,86,1.1,7.5,0,0
2/22/19,15,19.7,24.8,16.6,84,1.9,9.4,0,0
2/23/19,15,18.1,22.7,15.7,73,2,9.3,0,0
2/24/19,15,17,19.4,15.8,87,1.8,8.3,1.5,0
2/25/19,15,19.3,25,16.4,79,1.9,8.6,0,0
2/26/19,15,20.4,26.2,16.1,78,1.3,6.3,0,0
2/27/19,15,21.5,27.1,17.5,77,1.4,6.4,0,0
2/28/19,15,21.7,27.1,18.7,80,1.4,7,0,0
3/1/19,15,20.5,26.1,17.8,81,1.5,7.7,0,0
3/2/19,15,22.5,27.7,18.8,80,1.1,5.7,0,0
3/3/19,15,21.6,28,19.5,81,2.1,12.3,0,0
3/4/19,15,20.6,26.1,16.1,75,1.3,6.9,0,0
3/5/19,15,20.9,26.2,16.2,80,1.7,10.2,5,0
3/6/19,15,21.2,28.7,17,81,1.8,8.3,10,0
3/7/19,15,14.8,18.6,12.4,95,2,7.4,23,0
3/8/19,15,15.6,20.4,12.2,92,1.7,7.6,13,0
3/9/19,15,19.2,23.6,16.8,92,1.1,5.5,3.5,0
3/10/19,15,19.7,25.2,17.3,89,1.5,8.5,9,0
3/11/19,15,17.9,20.2,16.3,84,1,5.6,0.5,0
3/12/19,15,20.2,26.9,14.4,74,1,6.2,0,0
3/13/19,15,22,27,18.8,74,1.1,6.3,0,0
3/14/19,15,21.9,27.2,18.8,77,1.3,7.2,0,0
3/15/19,15,18.5,21.3,16.7,71,2,10.7,0,0
3/16/19,15,20.3,23.7,16.3,71,1.1,6.5,0,0
3/17/19,15,21.7,27.1,19.1,77,1.1,5.9,0,0
3/18/19,15,21.8,27.5,18.5,83,1.1,6.4,0,0
3/19/19,15,23.3,31,18.8,79,1,6.3,0,0
3/20/19,15,24.1,29.4,19.7,81,1.3,7,0,0
3/21/19,15,24.8,30.3,20.3,82,1.9,7.5,0,0
3/22/19,15,23.5,29.8,19.7,80,1.4,8,0,0
3/23/19,15,17.7,19.7,16.1,84,2.1,7.4,6,0
3/24/19,15,16.9,19.3,15.2,90,0.8,5.2,8.5,0
3/25/19,15,19.4,22.4,18.3,92,1,5,0,0
3/26/19,15,21.4,27.6,17.1,81,1.3,6.5,0,3
3/27/19,15,23.8,29.2,20.2,76,1.1,6.3,0,3
3/28/19,15,24.7,29.4,20.3,83,1.7,8.2,0,3
3/29/19,15,24.5,28.3,18.6,83,2,10.4,8,3
3/30/19,15,23.1,28.4,19.4,80,1.2,9.9,1,3
3/31/19,15,22.8,29.3,19.2,76,1.6,8.3,0,3
4/1/19,15,18.5,21.3,16.9,81,1.7,7.3,0,3
4/2/19,15,21.2,27.7,16.5,80,1,5.9,0,2
4/3/19,15,21.9,26.9,19.4,82,2.1,8.9,0,2
4/4/19,15,22.3,27.8,19,83,1.2,6.4,0,2
4/5/19,15,22.5,27.2,19.8,82,1.3,6,0,2
4/6/19,15,23.4,27.7,19.6,81,1.2,6.9,0,2
4/7/19,15,24.6,28.8,20.1,80,1.6,6.5,0,2
4/8/19,15,25.4,29.2,21.3,77,1.5,6,0,2
4/9/19,15,26.7,32.3,22.5,77,2.1,10.1,0,2
4/10/19,15,25.8,29.4,22.5,82,1.9,8.2,0,2
4/11/19,15,25.1,30.7,20.8,79,2,10.1,0,2
4/12/19,15,22.5,27.8,19,76,1.8,8.2,6,2
4/13/19,15,23.2,29.2,19.5,82,1.5,7.5,0,2
4/14/19,15,24.8,30.8,21.4,78,1.7,7.2,0,2
4/15/19,15,22.3,25.9,19.8,77,1.3,5.4,3.5,2
4/16/19,15,20.8,22.1,19.4,94,1.1,4.8,12,4
4/17/19,15,23.7,29.4,19.8,79,1.2,6.2,0,4
4/18/19,15,25.3,30.7,21.5,74,1,7.1,0,4
4/19/19,15,23.8,30.5,20.5,87,1.8,19.8,46.5,4
4/20/19,15,25.6,30.7,21.6,83,0.7,4,2,4
4/21/19,15,25.5,30,22.5,87,1.3,7,25,4
4/22/19,15,26.8,30.6,23.4,84,1.7,6.6,0,4
4/23/19,15,27,30.8,24.2,81,1.8,6.6,0,4
4/24/19,15,26.6,30.1,23.6,81,1.8,7.9,0,4
4/25/19,15,27,30.9,23.3,76,1.9,9,0,4
4/26/19,15,27.2,32,23.3,74,1.4,7.3,0,4
4/27/19,15,26.3,31.2,23.6,81,1.4,6.6,0,4
4/28/19,15,26.1,31,22.8,82,0.9,6.5,0,4
4/29/19,15,27.6,31.8,23.9,77,1.1,6.1,0,4
4/30/19,15,27.6,31.4,24.9,78,2.2,9.3,0,3
5/1/19,15,23.9,27.8,21.2,85,1.7,7.5,16,3
5/2/19,15,21.4,24.4,19.6,88,1,6.6,7,3
5/3/19,15,22.1,25.9,19.5,85,0.7,5.4,2,3
5/4/19,15,24.2,27.5,21.1,80,1.6,7.2,0,3
5/5/19,15,24,28.5,21.7,84,0.9,5,2,3
5/6/19,15,21.7,23.9,19.1,95,1.4,6.7,13,3
5/7/19,15,20.2,23.1,18.9,90,1.3,6.3,3.5,4
5/8/19,15,22.1,26.5,18.9,89,1.1,5.5,2.5,4
5/9/19,15,23.8,28.5,21.2,88,1.1,5,2,4
5/10/19,15,24.9,29.4,22.2,86,1.4,6.5,11,4
5/11/19,15,25.8,32.2,21.3,82,0.8,6,0,4
5/12/19,15,26.7,31.4,23.1,82,1.2,6.5,0,4
5/13/19,15,27.7,32.4,24,75,1.1,5.9,0,4
5/14/19,15,28,32.5,24.1,77,1.3,6,0,4
5/15/19,15,27.9,32.2,25.1,83,0.9,6.1,8,4
5/16/19,15,28.1,31.5,25.1,84,1.5,6.3,0,4
5/17/19,15,28.2,31.2,26.2,81,1.9,7.7,5.5,4
5/18/19,15,27.5,30.2,25.4,89,2.6,10.5,21,4
5/19/19,15,28,31.4,25.2,87,1.8,8.2,14,4
5/20/19,15,25.9,30.2,22.7,92,1.9,15.1,80.5,4
5/21/19,15,24.6,28.2,22.2,82,0.8,4.1,0,3
5/22/19,15,25.1,29.5,22.5,75,1.1,6.3,0,3
5/23/19,15,24,28.6,21.1,86,0.8,5.9,4.5,3
5/24/19,15,26.9,31.1,23.5,78,0.9,7.4,0,3
5/25/19,15,27.5,31.2,24.6,77,0.9,6.9,0,3
5/26/19,15,28,33.3,24.1,76,0.6,4.9,0,3
5/27/19,15,27,29.4,23.9,86,0.9,10.2,30,3
5/28/19,15,26.4,30.3,23.3,88,1.3,7,4,4
3/22/16,16,19.1,22.3,17.2,93,1.5,6.5,2.5,0
3/23/16,16,19,25.2,15.4,95,1.3,8.7,5.5,0
3/24/16,16,13.4,15.4,11.8,89,2.5,10.9,2.5,0
3/25/16,16,11.9,14.2,10.6,91,2,8.1,10.5,0
3/26/16,16,15,21.4,10.3,64,2.1,8.8,0,0
3/27/16,16,15.2,20,11.5,67,2.3,10.2,0,0
3/28/16,16,16.2,23.9,9,60,1.6,7.8,0,0
3/29/16,16,18.7,26.9,12.5,66,1.2,6.5,0,0
3/30/16,16,21.3,29,15.6,71,1.2,7.1,0,0
3/31/16,16,23.2,28.3,19.3,79,1,7.4,0,0
4/1/16,16,22.7,27.2,20.2,84,1,5.6,0,0
4/2/16,16,24,28.9,20.6,81,1,6.4,0,0
4/3/16,16,24.8,29,21.5,84,1.8,8.2,0,0
4/4/16,16,24.8,28.8,21.1,83,1.2,5.8,0,0
4/5/16,16,24.7,29.6,21.6,83,1.2,5.8,0,3
4/6/16,16,26.1,30.5,21.4,77,1.6,8.6,0,3
4/7/16,16,27.1,32.3,22.8,79,2.6,11.3,0,3
4/8/16,16,26,30.8,22.4,81,1.4,7.1,0,3
4/9/16,16,24.9,29.8,21.9,82,1.6,6.4,0,3
4/10/16,16,24.6,30.3,21.2,85,1.6,11,11.5,3
4/11/16,16,22.5,26.6,20.8,93,1.5,8.8,28,3
4/12/16,16,23.9,29.3,20.5,85,1,5.7,4,4
4/13/16,16,24.1,28.1,21.9,87,2.4,9.9,39,4
4/14/16,16,24.2,28.8,21.6,91,1.8,12,54,4
4/15/16,16,22.7,26.9,21.3,97,1.2,8.2,29,4
4/16/16,16,26.1,31.5,20.5,79,2.2,12,0,4
4/17/16,16,26.7,30.3,23.5,83,1.2,7.1,0,4
4/18/16,16,23.3,31.7,18.4,84,1.9,10.4,13.5,4
4/19/16,16,22.4,28.7,17.6,81,1.3,5.4,0,3
4/20/16,16,24.8,29.9,21.4,85,1,4.5,0,3
4/21/16,16,27.2,32.6,22.3,84,2.5,8.6,0,3
4/22/16,16,26.8,30.8,24.7,83,1.4,8.2,0,3
4/23/16,16,27.4,32.3,23.3,79,1.9,8.2,0,3
4/24/16,16,25.2,28,22,86,1.4,9.7,2.5,3
4/25/16,16,26,30.2,23.3,86,0.9,6.3,0,3
4/26/16,16,26.8,30.6,23.1,85,1.8,8.1,0,3
4/27/16,16,26.8,30.2,24.6,83,1.7,7.5,0.5,3
4/28/16,16,26.4,30.9,22.8,79,1.1,5.9,2,3
4/29/16,16,24.2,30.4,20,64,1.4,8.9,0,3
4/30/16,16,23.8,29.5,20.3,73,1.2,7.2,0,3
5/1/16,16,23.3,26,21.3,87,1.5,7.2,0,3
5/2/16,16,26.8,31.4,22.6,83,1.6,8.6,0,3
5/3/16,16,27.3,31,23.6,81,1.8,8.7,0,3
5/4/16,16,27.4,30.8,24,82,1.5,7.4,0,3
5/5/16,16,28.6,33.2,25.4,77,2,9.5,0,3
5/6/16,16,28.5,32.4,25.1,81,2.2,7.4,0,3
5/7/16,16,28.5,32.4,25.1,80,1.5,6.9,0,3
5/8/16,16,28.4,32.8,25.2,80,1.4,7.9,0,3
5/9/16,16,29.2,34,25.4,77,2.3,11.6,0,3
5/10/16,16,28.3,32.9,24.9,77,2.4,9.7,2,4
5/11/16,16,25.5,30.1,23.3,86,1.2,7.7,16,4
5/12/16,16,26.9,32.3,22.9,77,1,7.4,0,4
5/13/16,16,28.2,32.5,24.8,79,1.3,7.8,0,4
5/14/16,16,28,31.7,24.7,78,1.7,8.1,0,4
5/15/16,16,28.1,32.2,24.9,77,1.5,7.2,0,4
5/16/16,16,25.6,30.5,20.7,78,1.7,9.1,0,4
5/17/16,16,23.1,28.8,19.2,76,1.6,7,0,4
5/18/16,16,24.8,30.7,19.7,80,1.7,8,0,4
5/19/16,16,26.7,32.8,22.9,77,1.2,7.9,0,4
5/20/16,16,26.6,31.3,23.5,83,1.1,5.5,0,4
5/21/16,16,25.6,27,24.7,94,0.6,2.6,6,4
5/22/16,16,26.2,30,24.4,90,1.7,9.5,11.5,4
5/23/16,16,27.5,31.6,24.3,85,2,9.4,6,4
5/24/16,16,27.9,31.9,25.2,84,1.5,8.1,0,4
5/25/16,16,28.3,32.2,25.6,80,1.2,5.9,0,4
5/26/16,16,28.6,33.7,24.9,81,1.4,7.4,4.5,4
5/27/16,16,30.3,35.2,26,72,2.1,11,0,4
5/28/16,16,30,34.1,26.6,74,2.8,10.4,0,4
5/29/16,16,29.4,32.8,26.7,80,2.5,8.9,0,4
5/30/16,16,29.4,32.8,26.5,82,1.7,8.8,0,4
5/31/16,16,29.5,33,26.7,79,1.9,7.4,0,0
6/1/16,16,29.5,34.1,26.6,78,2.2,9.1,0,0
6/2/16,16,29.1,32.4,27.2,83,2.3,9,0,0
6/3/16,16,29.6,33.3,27.1,81,2.3,9.1,0,0
6/4/16,16,29.9,33.1,27.2,81,2.2,8.9,0,0
6/5/16,16,28,31.5,23.8,87,1.3,8.8,43.5,0
6/6/16,16,27.8,30.6,24.9,83,1.2,6.8,1,0
6/7/16,16,28.5,32.9,25.5,80,1.7,7.4,1.5,3
6/8/16,16,28.2,33.2,24.3,83,1.4,7,5.5,3
6/9/16,16,27.3,32.5,25.3,88,1.3,6.8,1,3
6/10/16,16,26.2,28,24.7,90,2.4,9.1,4,3
6/11/16,16,25,26.6,23.9,94,2.6,10,116,3
6/12/16,16,25.9,30.6,24.2,92,2.5,19,45.5,3
6/13/16,16,25.9,29.6,24.7,92,2.3,12.3,31,3
6/14/16,16,28.2,31.5,25.3,82,2.4,9.4,0.5,0
2/11/20,16,18.5,22.3,15.6,82,0.3,4.3,0,0
2/12/20,16,22.3,29.4,16.5,71,1.1,7.1,0,0
2/13/20,16,22.5,26.9,18.6,81,1.5,9.7,8,0
2/14/20,16,22.7,28.3,20.3,81,1.1,7.1,0,0
2/15/20,16,24,28.8,19.4,83,1.2,7.5,0,0
2/16/20,16,18.2,23.6,11.5,82,1.7,10.1,4,0
2/17/20,16,12.9,16.5,11,58,2.3,11,0,0
2/18/20,16,14.4,21.2,9.8,55,1.1,5.9,0,0
2/19/20,16,15.8,21.8,10.3,71,0.7,6.6,0,0
2/20/20,16,18,23.9,13.6,78,0.9,6.1,0,0
2/21/20,16,18.1,23.5,14.6,84,0.7,5.9,0,0
2/22/20,16,18.8,25.4,14.7,81,0.8,6.4,0,0
2/23/20,16,20.2,26.5,17.1,77,0.7,6.4,0,0
2/24/20,16,20.7,27.3,16.5,80,0.6,5.7,0,0
2/25/20,16,22.8,29.1,17.4,72,0.9,6.6,0,0
2/26/20,16,23.4,29.5,19.2,76,1,7.4,0,0
2/27/20,16,21.4,26.6,18.6,79,1.5,7.1,0,0
2/28/20,16,21.4,27.1,17.6,80,0.6,5.5,0,0
2/29/20,16,23.5,29.1,19,74,0.7,7.6,0,0
3/1/20,16,23.6,30,20.1,77,1.1,8,0,0
3/2/20,16,20.5,25.9,17.3,74,1.2,6.7,0,0
3/3/20,16,21.2,27.4,16.2,71,1.7,8,0,0
3/4/20,16,20.9,25.1,16.4,77,1.7,10.3,0,0
3/5/20,16,16.7,20.3,14.2,81,1.6,7.6,3.5,0
3/6/20,16,19.3,24.7,14.6,78,0.5,5.4,0,0
3/7/20,16,22.7,28.5,18.1,77,0.8,6.2,0,0
3/8/20,16,22.7,28.6,19.5,81,0.9,6.3,0,0
3/9/20,16,24.7,30.1,19.7,78,1.9,10.7,0,0
3/10/20,16,21.3,25.4,17.3,81,1.7,9.6,12.5,3
3/11/20,16,19.1,23.4,15.2,65,1.1,6.2,0,3
3/12/20,16,21.8,28.2,17.8,76,0.6,5.7,0,3
3/13/20,16,22.9,28.6,18.9,83,1.1,6.5,0.5,3
3/14/20,16,17.6,21.4,15.3,84,1.6,7.6,14,3
3/15/20,16,18.9,24.5,15,58,1.2,7.6,0,3
3/16/20,16,20.6,25.2,16.1,65,0.7,6.9,0,3
3/17/20,16,21.4,26.4,17,65,0.9,6.8,0,4
3/18/20,16,21.5,25.9,17.5,74,0.7,5.5,0,4
3/19/20,16,23.4,28.3,19.6,75,0.9,6.5,0,4
3/20/20,16,23.2,29.6,20.2,77,0.9,6.3,0,4
3/21/20,16,23.2,28.5,19.5,82,0.9,5.3,0,4
3/22/20,16,24.2,28.3,20.6,81,1,6,0,4
3/23/20,16,23.9,29,20.9,79,1,7.3,0,4
3/24/20,16,23.3,,,77,1.1,,0,3
3/25/20,16,24.1,29.4,20.7,80,0.8,6.4,0,3
3/26/20,16,26.4,32.1,21.2,71,1.1,8.9,0,3
3/27/20,16,26.2,31.2,22.5,79,1.5,9.4,1.5,3
3/28/20,16,22,28.3,16,80,1.8,9.1,4,3
3/29/20,16,20.3,,,70,1.4,,0,3
3/30/20,16,22.1,27,19.1,79,0.8,5.5,0,3
3/31/20,16,23.1,28.7,18.9,79,0.9,8.5,0,3
4/1/20,16,21.9,26.9,17.8,77,1.7,8.6,0,3
4/2/20,16,19.8,22.9,17.3,84,1.1,7.2,3.5,3
4/3/20,16,21.6,27.7,19.1,80,1.4,7,0,3
4/4/20,16,20.8,26.4,17.5,76,1.7,9.5,0,3
4/5/20,16,18.7,23.7,16.2,74,1.7,8.4,0,3
4/6/20,16,18,21.8,15.8,86,1.2,7,11.5,3
4/7/20,16,19.4,24.9,16,81,1.7,8.1,5,4
4/8/20,16,20.2,26.5,15.1,76,0.8,6.5,0,4
4/9/20,16,21.7,27.4,18,74,1.2,7.7,0,4
4/10/20,16,22.5,28,17.8,74,0.8,7.8,0,4
4/11/20,16,22.4,29.2,18.6,78,0.7,6.6,0,4
4/12/20,16,18.8,22.9,12.9,71,2.5,13.1,3,4
4/13/20,16,17.7,24.2,11.8,50,1.8,10.3,0,4
4/14/20,16,19.5,24.5,14.1,66,0.6,4.5,0,3
4/15/20,16,22.2,27.4,17.7,63,0.9,7.4,0,3
4/16/20,16,22.5,28.8,16.7,63,0.8,6.2,0,3
4/17/20,16,24,29.5,18.8,70,0.8,6.3,0,3
4/18/20,16,26,31.4,20.4,72,0.9,6.1,0,3
4/19/20,16,26.5,31.9,23.3,80,1.8,10.1,0,3
4/20/20,16,26.1,30.6,23.3,78,1,7.1,0,3
4/21/20,16,25.1,30.2,22.1,81,1.2,6.7,0,4
4/22/20,16,22.7,28.4,20.4,76,1.3,7.5,0,4
4/23/20,16,20.6,24.5,17.7,86,1.5,7,10.5,4
4/24/20,16,19.4,22.9,17.1,82,1,6.6,0.5,4
4/25/20,16,22.1,26.9,18.1,79,0.8,6,0,4
4/26/20,16,23.5,28.4,20.5,77,1.2,7.4,0,4
4/27/20,16,24.3,31,20,71,0.7,6.7,0,4
4/28/20,16,24.6,29.8,20.4,75,0.7,6,0,3
4/29/20,16,24.9,30.3,20.5,74,0.6,7.1,0,3
4/30/20,16,25.9,31.3,20.7,70,0.8,6.5,0,3
5/1/20,16,26.7,32.3,22.3,63,0.7,6.8,0,3
5/2/20,16,27.1,31.4,23.4,75,1.3,8.7,0,3
5/3/20,16,27,30.5,24.7,83,1.6,8,0,3
5/4/20,16,27.5,31.7,24.6,77,1.2,7,0,4
5/5/20,16,27.8,32.9,24.2,78,2.1,9.5,0,4
5/6/20,16,28.2,31.4,24.8,73,1.6,7.2,0,4
5/7/20,16,28.9,32.7,25.7,74,1.2,6.8,0,4
5/8/20,16,29,33.4,25.7,74,1.4,8.5,0,4
5/9/20,16,28.5,32.2,25.6,77,1.7,7.5,0,4
5/10/20,16,28.4,32.5,25.2,84,1.8,9,0,4
5/11/20,16,28.6,33.6,25.8,84,0.7,5.7,2,4
5/12/20,16,26.4,30.9,24.1,84,0.9,6.3,0,3
5/13/20,16,27.5,32.8,23.5,75,0.8,6.4,0,3
5/14/20,16,27.9,31.5,24.4,71,1,7.1,0,3
5/15/20,16,28.6,32.5,24.8,72,1.1,6.7,0,3
5/16/20,16,27.5,34,22.9,84,1.2,9.7,14,3
5/17/20,16,28.2,33.9,23.9,76,1.2,8.1,0,3
5/18/20,16,26.7,31.4,21.4,88,1.6,10,17,3
5/19/20,16,24.2,27.2,22.2,93,1.2,7.1,36.5,4
5/20/20,16,24.5,29.1,23,93,1,9.5,19.5,4
5/21/20,16,25,27.7,23.6,95,1.5,9,32,4
5/22/20,16,24.9,26.6,24.1,99,1.4,10.3,99.5,4
5/23/20,16,25.6,28.4,23.8,93,0.4,4,1.5,4
5/24/20,16,27.3,32,24.4,84,0.5,7.2,0,4
5/25/20,16,28.1,31.5,25.2,79,1,6.6,0.5,4
5/26/20,16,27.5,31.7,24.2,86,1.6,9.8,54,3
5/27/20,16,26.7,30.8,23.7,91,1.3,8,32.5,3
5/28/20,16,27.3,31,23.7,90,1.4,8.3,23.5,3
5/29/20,16,27.1,30.8,22.3,93,1.3,8.7,44.5,3
5/30/20,16,26.8,30.8,24.3,92,1.3,8.4,19.5,3
5/31/20,16,28.5,32.4,24.6,82,1.3,6.6,0,3
6/1/20,16,28.9,32.7,25.4,81,1.4,7.3,0,3
6/2/20,16,29,32.2,25.8,80,1.3,7.6,0,4
3/7/17,17,15.8,18.6,14.4,76,1.7,6.9,0,0
3/8/17,17,14.6,15.5,13.3,91,1.5,5.8,7,0
3/9/17,17,18,22,14.2,82,1,4.1,0,0
3/10/17,17,20.8,27.9,17.4,84,1.6,7.7,0,0
3/11/17,17,20.5,24.1,17.5,87,1.8,7.8,0,0
3/12/17,17,22.1,27.1,19,86,1.4,8,0,0
3/13/17,17,24.4,30,20.7,78,1.6,8.4,0,0
3/14/17,17,17.5,20.8,15.1,76,2.5,9.5,0,0
3/15/17,17,18.5,24.6,15,69,1.4,5.8,0,0
3/16/17,17,19.2,23.6,17.2,82,1.7,7.1,0,0
3/17/17,17,20.1,25.9,16.4,84,1.7,7.6,0,0
3/18/17,17,22.1,26.9,19.1,83,1.2,6.1,0,0
3/19/17,17,22.2,27.6,19.7,86,1.7,8.5,0,0
3/20/17,17,23.6,28.8,19.3,83,1.5,6.3,0,0
3/21/17,17,23.2,29.6,19,79,1.8,8.8,0,0
3/22/17,17,21.4,26.9,18.1,78,1.8,7.7,0,0
3/23/17,17,22,29.9,18.1,77,2.4,10.9,0,0
3/24/17,17,22.2,29.3,17.3,75,1.8,9.6,0,0
3/25/17,17,20.7,25.9,15.5,79,2.4,10.8,0,0
3/26/17,17,14.8,16.1,13,87,2,8.6,3.5,0
3/27/17,17,19.9,26.3,13.5,73,1.2,5.9,0,0
3/28/17,17,21.3,26.8,16.3,70,1.2,6.7,0,3
3/29/17,17,22.6,28.9,18.9,69,1.5,7.2,0,3
3/30/17,17,23.1,28.3,18.7,75,1.1,7.1,0,3
3/31/17,17,22.4,29.9,16,78,2.5,15.1,0,3
4/1/17,17,16.9,21.9,13.6,70,2.8,12.7,3.5,3
4/2/17,17,18.3,25.1,12.4,52,1.5,7.7,0,3
4/3/17,17,20.5,26,15,57,1.6,9,0,3
4/4/17,17,21.4,25.9,16,63,1.3,8.5,0,1
4/5/17,17,23.3,29,18.4,61,1.3,9.7,0,1
4/6/17,17,23.8,29,18.9,72,1.2,6.3,0,1
4/7/17,17,24.7,29.8,22.1,79,1.6,8.2,0,1
4/8/17,17,25.7,29.9,22.6,83,1.7,8.3,0,1
4/9/17,17,26,31.5,22.6,85,2.1,9.8,0,1
4/10/17,17,27.1,32.6,23.5,75,2.3,10.1,0,1
4/11/17,17,26.9,30.2,24.6,81,2.4,7.4,4.5,2
4/12/17,17,19.6,20.9,16.2,97,1.8,7.7,59,2
4/13/17,17,18.5,21.1,15.9,94,1.2,5.9,7.5,2
4/14/17,17,23.5,29.5,19.2,85,0.8,7,0,2
4/15/17,17,25.7,30.3,21.2,80,1,6.3,0,2
4/16/17,17,26.9,31.6,23.6,79,1.1,7.6,0,2
4/17/17,17,27.1,31.4,23,84,1.7,8.2,0,2
4/18/17,17,26.5,29.9,24.2,88,2.1,7.9,0,2
4/19/17,17,27.1,31.5,23.3,85,2.1,9.4,15.5,2
4/20/17,17,26.3,30.3,23.6,87,1.5,6.7,0.5,2
4/21/17,17,26.5,30.5,23.5,84,1.9,8.1,2.5,2
4/22/17,17,20,23.8,17,87,2,9.1,10,2
4/23/17,17,21,24.8,17.6,89,1.2,6,0,2
4/24/17,17,23.7,27.3,20.8,80,0.9,4.8,0.5,2
4/25/17,17,25,29.4,22.1,83,1.1,5.1,0,2
4/26/17,17,26.3,31,22.9,84,1.6,6.8,0,2
4/27/17,17,19.4,23.8,15.4,94,2.1,9.7,12,2
4/28/17,17,20,26.2,15.4,67,1.8,7.4,0,2
4/29/17,17,22.7,28.6,17.7,60,1.1,6.4,0,2
4/30/17,17,23.6,28.9,18.4,61,1.2,6.1,0,2
5/1/17,17,25,30.4,19.5,63,1.1,6.5,0,2
5/2/17,17,26.1,31,22.6,74,1,6.4,0,1
5/3/17,17,27.1,32.5,23.3,78,1.4,8.2,0,1
5/4/17,17,27.4,31.5,23.5,81,1.4,8,0,1
5/5/17,17,27.9,31.8,23.9,78,1.5,7.6,0,1
5/6/17,17,27.4,32.2,24.1,78,1.3,8.2,0,1
5/7/17,17,26.4,31.8,21.7,78,1.3,6.6,0,1
5/8/17,17,27.3,30.6,24.2,79,1.5,7.4,0,1
5/9/17,17,27.9,32,24.7,77,2.1,10.1,0,2
5/10/17,17,27.9,32.9,24.4,78,1.1,8.7,0,2
5/11/17,17,28.6,33.2,25.3,75,1,7.7,0,2
5/12/17,17,28.7,34.6,24.8,73,2.1,12.6,0,2
5/13/17,17,27.8,31.8,25.2,82,1.6,6.6,0,2
5/14/17,17,28.3,32.7,24.9,73,1.2,7.8,0,2
5/15/17,17,27.2,32,24.1,81,1.5,8,0,2
5/16/17,17,23.1,25.4,20.3,99,1.5,10.2,19,2
5/17/17,17,24.7,30.3,20.8,79,1.5,7.2,0,2
5/18/17,17,26.6,31.7,22.2,77,0.9,5.1,0,2
5/19/17,17,25.6,30.9,22.5,84,1.3,8.1,0.5,2
5/20/17,17,23.9,27.6,21.1,91,1.3,6.1,4,2
5/21/17,17,26.6,31.7,22,80,1.2,7.5,0,2
5/22/17,17,27.7,31.1,24.6,79,1.6,8.6,0,2
5/23/17,17,28,31.4,24.8,78,1.6,7.2,0,2
5/24/17,17,27.4,30.4,25.6,88,1.5,7.4,10,2
5/25/17,17,26.1,30.6,23.6,87,1.2,7.1,16,2
5/26/17,17,26.1,31.3,22.5,70,1.1,6.7,0,2
5/27/17,17,26.4,30.3,23.6,78,1.2,4.9,0,2
5/28/17,17,26.1,29.4,23.4,83,1,4.7,0.5,2
5/29/17,17,27.6,32.8,23.8,79,1.2,6.6,0,2
5/30/17,17,25.6,28.2,23.3,93,1.2,5.5,19,2
2/16/17,18,17.7,24.6,12.9,73,1.9,6.3,0,0
2/17/17,18,20.1,26.5,14.4,63,2.4,7.1,0,0
2/18/17,18,18.7,24.4,15.8,81,3.4,9.9,0,0
2/19/17,18,18.5,25.3,14.4,84,1.5,7.5,0,0
2/20/17,18,23,29.8,18,75,2,9.9,0,0
2/21/17,18,20.7,25,18.2,81,3.3,8.4,0,0
2/22/17,18,20.9,24.3,17.8,88,2.1,6.5,1,0
2/23/17,18,19.8,25,13.4,84,3.7,11.4,0,0
2/24/17,18,14,15.9,12.9,81,3.4,9.8,0,0
2/25/17,18,14.8,18.4,12.5,85,3.4,9.4,0,0
